,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
397,4729445870,2020-05-18 18:33:17.184217,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:17.184217,2020-05-25 19:36:59.803695,169.06183874388893,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
398,4729445870,2020-05-25 19:36:59.803695,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.803695,2020-05-25 19:36:59.803695,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
401,4729445871,2020-05-15 12:33:45.662511,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.662511,2020-05-15 12:33:56.588045,0.003034870555555556,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
399,4729445871,2020-05-15 12:33:56.588045,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.588045,2020-05-15 12:34:04.904864,0.0023102275,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
400,4729445871,2020-05-15 12:34:04.904864,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.904864,2020-05-16 18:13:08.149962,29.650901416111108,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
402,4729445871,2020-05-16 18:13:08.149962,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.149962,2020-05-16 18:17:35.142559,0.07416461027777778,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
404,4729445871,2020-05-16 18:17:35.142559,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:35.142559,2020-05-16 18:17:36.624753,0.0004117205555555556,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
403,4729445871,2020-05-16 18:17:36.624753,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.624753,2020-05-18 18:26:31.977707,48.148709153888895,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
405,4729445871,2020-05-18 18:26:31.977707,running,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:31.977707,2020-05-18 18:26:47.620783,0.004345298888888889,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
406,4729445871,2020-05-18 18:26:47.620783,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:47.620783,2020-05-18 18:27:00.885645,0.003684683888888889,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
407,4729445871,2020-05-18 18:27:00.885645,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.885645,2020-05-18 18:33:17.547655,0.10462833611111111,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
408,4729445871,2020-05-18 18:33:17.547655,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:17.547655,2020-05-25 19:36:59.889469,169.061761615,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
409,4729445871,2020-05-25 19:36:59.889469,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.889469,2020-05-25 19:36:59.889469,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
412,4729445873,2020-05-15 12:33:45.699378,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.699378,2020-05-15 12:33:56.610331,0.003030820277777778,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
410,4729445873,2020-05-15 12:33:56.610331,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.610331,2020-05-15 12:34:04.921184,0.0023085702777777776,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
411,4729445873,2020-05-15 12:34:04.921184,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.921184,2020-05-16 18:13:08.160882,29.65089991611111,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
413,4729445873,2020-05-16 18:13:08.160882,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.160882,2020-05-16 18:17:35.197185,0.07417675083333335,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
415,4729445873,2020-05-16 18:17:35.197185,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:35.197185,2020-05-16 18:17:36.635477,0.00039952555555555563,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
414,4729445873,2020-05-16 18:17:36.635477,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.635477,2020-05-18 18:26:32.264798,48.148785922500004,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
416,4729445873,2020-05-18 18:26:32.264798,running,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:32.264798,2020-05-18 18:26:47.639174,0.00427066,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
417,4729445873,2020-05-18 18:26:47.639174,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:47.639174,2020-05-18 18:27:00.901901,0.003684090833333334,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
418,4729445873,2020-05-18 18:27:00.901901,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.901901,2020-05-18 18:33:17.923880,0.10472832750000001,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
419,4729445873,2020-05-18 18:33:17.923880,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:17.923880,2020-05-25 19:36:59.962353,169.06167735361115,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
420,4729445873,2020-05-25 19:36:59.962353,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.962353,2020-05-25 19:36:59.962353,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
423,4729445875,2020-05-15 12:33:45.749762,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.749762,2020-05-15 12:33:56.636698,0.003024148888888889,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
421,4729445875,2020-05-15 12:33:56.636698,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.636698,2020-05-15 12:34:04.951219,0.002309589166666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
422,4729445875,2020-05-15 12:34:04.951219,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.951219,2020-05-16 18:13:08.173564,29.650895095833334,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
424,4729445875,2020-05-16 18:13:08.173564,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.173564,2020-05-16 18:17:35.249763,0.07418783305555557,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
426,4729445875,2020-05-16 18:17:35.249763,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:35.249763,2020-05-16 18:17:36.646235,0.00038790888888888894,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
425,4729445875,2020-05-16 18:17:36.646235,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.646235,2020-05-18 18:26:32.326449,48.14880005944445,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
427,4729445875,2020-05-18 18:26:32.326449,running,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:32.326449,2020-05-18 18:26:47.655153,0.004257973333333333,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
428,4729445875,2020-05-18 18:26:47.655153,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:47.655153,2020-05-18 18:27:00.921059,0.003684973888888889,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
429,4729445875,2020-05-18 18:27:00.921059,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.921059,2020-05-18 18:33:17.944018,0.10472859972222223,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
430,4729445875,2020-05-18 18:33:17.944018,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:17.944018,2020-05-25 19:37:00.030593,169.06169071527782,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
431,4729445875,2020-05-25 19:37:00.030593,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:37:00.030593,2020-05-25 19:37:00.030593,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
434,4729445877,2020-05-15 12:33:45.789284,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.789284,2020-05-15 12:33:56.659865,0.0030196058333333336,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
432,4729445877,2020-05-15 12:33:56.659865,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.659865,2020-05-15 12:34:04.984661,0.0023124433333333336,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
433,4729445877,2020-05-15 12:34:04.984661,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.984661,2020-05-16 18:13:08.198999,29.650892871666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
435,4729445877,2020-05-16 18:13:08.198999,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.198999,2020-05-16 18:21:17.829807,0.1360085577777778,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
437,4729445877,2020-05-16 18:21:17.829807,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:21:17.829807,2020-05-16 18:21:18.841891,0.00028113444444444446,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
436,4729445877,2020-05-16 18:21:18.841891,starting,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-16 18:21:18.841891,2020-05-18 18:28:29.982053,48.119761156111124,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
438,4729445877,2020-05-18 18:28:29.982053,running,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-18 18:28:29.982053,2020-05-18 18:29:30.993585,0.01694764777777778,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
439,4729445877,2020-05-18 18:29:30.993585,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:29:30.993585,2020-05-18 18:29:34.918347,0.0010902116666666668,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
440,4729445877,2020-05-18 18:29:34.918347,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:29:34.918347,2020-05-18 18:35:03.186387,0.09118556666666669,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
441,4729445877,2020-05-18 18:35:03.186387,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:35:03.186387,2020-05-25 19:37:00.091750,169.03247371194445,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
442,4729445877,2020-05-25 19:37:00.091750,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:37:00.091750,2020-05-25 19:37:00.091750,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
445,4729445879,2020-05-15 12:33:45.824953,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.824953,2020-05-15 12:33:56.688377,0.003017617777777778,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
443,4729445879,2020-05-15 12:33:56.688377,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.688377,2020-05-15 12:34:05.004100,0.002309923055555556,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
444,4729445879,2020-05-15 12:34:05.004100,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.004100,2020-05-16 18:13:08.212026,29.650891090555557,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
446,4729445879,2020-05-16 18:13:08.212026,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.212026,2020-05-16 18:21:17.918607,0.13602960583333334,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
448,4729445879,2020-05-16 18:21:17.918607,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:21:17.918607,2020-05-16 18:21:18.857263,0.00026073777777777776,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
447,4729445879,2020-05-16 18:21:18.857263,starting,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-16 18:21:18.857263,2020-05-18 18:28:30.022900,48.11976823249999,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
449,4729445879,2020-05-18 18:28:30.022900,running,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-18 18:28:30.022900,2020-05-18 18:29:31.012842,0.01694165055555556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
450,4729445879,2020-05-18 18:29:31.012842,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:29:31.012842,2020-05-18 18:29:34.930545,0.0010882508333333334,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
451,4729445879,2020-05-18 18:29:34.930545,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:29:34.930545,2020-05-18 18:35:04.061443,0.09142524944444445,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
452,4729445879,2020-05-18 18:35:04.061443,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:35:04.061443,2020-05-25 19:37:00.177265,169.03225439500002,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
453,4729445879,2020-05-25 19:37:00.177265,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:37:00.177265,2020-05-25 19:37:00.177265,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
456,4729445880,2020-05-15 12:33:45.864674,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.864674,2020-05-15 12:33:56.711386,0.0030129755555555553,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
454,4729445880,2020-05-15 12:33:56.711386,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.711386,2020-05-15 12:34:05.019409,0.002307784166666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
455,4729445880,2020-05-15 12:34:05.019409,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.019409,2020-05-16 18:13:08.226710,29.650890916944444,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
457,4729445880,2020-05-16 18:13:08.226710,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.226710,2020-05-16 18:21:17.986484,0.13604438166666669,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
459,4729445880,2020-05-16 18:21:17.986484,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:21:17.986484,2020-05-16 18:21:18.868770,0.00024507944444444445,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
458,4729445880,2020-05-16 18:21:18.868770,starting,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-16 18:21:18.868770,2020-05-18 18:28:30.050996,48.119772840555555,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
460,4729445880,2020-05-18 18:28:30.050996,running,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-18 18:28:30.050996,2020-05-18 18:29:31.027320,0.01693786777777778,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
461,4729445880,2020-05-18 18:29:31.027320,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:29:31.027320,2020-05-18 18:29:34.941854,0.0010873705555555556,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
462,4729445880,2020-05-18 18:29:34.941854,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:29:34.941854,2020-05-18 18:35:03.981370,0.09139986555555556,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
463,4729445880,2020-05-18 18:35:03.981370,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:35:03.981370,2020-05-25 19:37:00.239491,169.03229392250003,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
464,4729445880,2020-05-25 19:37:00.239491,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:37:00.239491,2020-05-25 19:37:00.239491,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
467,4729445884,2020-05-15 12:33:45.951102,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.951102,2020-05-15 12:33:56.755203,0.003001139166666667,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
465,4729445884,2020-05-15 12:33:56.755203,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.755203,2020-05-15 12:34:05.057117,0.0023060872222222225,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
466,4729445884,2020-05-15 12:34:05.057117,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.057117,2020-05-16 18:13:08.243361,29.650885067777782,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
468,4729445884,2020-05-16 18:13:08.243361,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.243361,2020-05-20 07:19:40.438196,85.10894300972222,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
469,4729445884,2020-05-20 07:19:40.438196,sent,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:40.438196,2020-05-20 07:19:42.553785,0.0005876636111111111,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
470,4729445884,2020-05-20 07:19:42.553785,starting,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:42.553785,2020-05-21 03:57:28.022159,20.62929677055556,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
474,4729445884,2020-05-21 03:57:28.022159,running,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 03:57:28.022159,2020-05-21 23:06:08.524198,19.144583899722225,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
471,4729445884,2020-05-21 23:06:08.524198,transferring,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:06:08.524198,2020-05-21 23:06:23.347236,0.004117510555555556,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
472,4729445884,2020-05-21 23:06:23.347236,holding,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:06:23.347236,2020-05-21 23:10:16.056670,0.06464150944444445,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
473,4729445884,2020-05-21 23:10:16.056670,failed,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:10:16.056670,2020-05-21 23:10:16.056670,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
477,4729445886,2020-05-15 12:33:45.990966,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.990966,2020-05-15 12:33:56.784122,0.0029980988888888894,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
475,4729445886,2020-05-15 12:33:56.784122,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.784122,2020-05-15 12:34:05.071931,0.0023021691666666668,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
476,4729445886,2020-05-15 12:34:05.071931,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.071931,2020-05-16 18:13:08.269164,29.65088812027778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
478,4729445886,2020-05-16 18:13:08.269164,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.269164,2020-05-20 07:19:40.506848,85.10895491222223,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
479,4729445886,2020-05-20 07:19:40.506848,sent,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:40.506848,2020-05-20 07:19:42.566311,0.0005720730555555556,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
480,4729445886,2020-05-20 07:19:42.566311,starting,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:42.566311,2020-05-20 20:25:04.367911,13.089389333333335,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
481,4729445886,2020-05-20 20:25:04.367911,running,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-20 20:25:04.367911,2020-05-21 12:15:34.648479,15.841744602222224,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
482,4729445886,2020-05-21 12:15:34.648479,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 12:15:34.648479,2020-05-21 12:16:00.914665,0.007296162777777778,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
483,4729445886,2020-05-21 12:16:00.914665,holding,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-21 12:16:00.914665,2020-05-21 12:20:54.902976,0.08166341972222221,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
484,4729445886,2020-05-21 12:20:54.902976,failed,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-21 12:20:54.902976,2020-05-21 12:20:54.902976,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
487,4729445888,2020-05-15 12:33:46.028646,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.028646,2020-05-15 12:33:56.813438,0.002995775555555556,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
485,4729445888,2020-05-15 12:33:56.813438,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.813438,2020-05-15 12:34:05.095496,0.002300571666666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
486,4729445888,2020-05-15 12:34:05.095496,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.095496,2020-05-16 18:13:08.354872,29.650905382222223,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
488,4729445888,2020-05-16 18:13:08.354872,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.354872,2020-05-20 07:19:40.566482,85.10894766944445,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
489,4729445888,2020-05-20 07:19:40.566482,sent,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:40.566482,2020-05-20 07:19:42.581925,0.0005598452777777779,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
490,4729445888,2020-05-20 07:19:42.581925,starting,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-20 07:19:42.581925,2020-05-20 20:25:04.383322,13.089389276944445,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
491,4729445888,2020-05-20 20:25:04.383322,running,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-20 20:25:04.383322,2020-05-25 12:26:03.756828,112.01649264055555,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
492,4729445888,2020-05-25 12:26:03.756828,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-25 12:26:03.756828,2020-05-25 12:26:03.761337,1.2524999999999999e-06,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
493,4729445888,2020-05-25 12:26:03.761337,failed,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-25 12:26:03.761337,2020-05-25 12:26:03.761337,0.0,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
496,4729445892,2020-05-15 12:33:46.128678,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.128678,2020-05-15 12:33:56.860369,0.002981025277777778,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
